Nº;Date;Time;Shift;League;HomeTeam;HomePlayer;AwayTeam;AwayPlayer;golsHome;golsAway;FTR
435;02/06;15:00;Tarde;Adriatic_League;Real Madrid;Arthur;Real Sociedad;Lucas;4;2;H
436;02/06;15:00;Tarde;Adriatic_League;A.Bilbao;Matrix;A.Madrid;Noah;4;2;H
437;02/06;14:45;Tarde;Adriatic_League;PSG;Iron;Bayern;Janis;5;3;H
438;02/06;14:45;Tarde;Adriatic_League;Man City;Sebastian;Barcelona;Pascal;1;5;A
439;02/06;14:30;Tarde;Adriatic_League;Real Madrid;Alpha;PSG;Iron;1;3;A
440;02/06;14:30;Tarde;Adriatic_League;Man City;Sebastian;Bayern;Janis;3;1;H
441;02/06;14:30;Tarde;Adriatic_League;England;Matrix;Italy;Bruno;3;0;H
442;02/06;14:30;Tarde;Adriatic_League;France;Noah;Germany;Lucas;7;3;H
443;02/06;14:15;Tarde;Adriatic_League;Real Madrid;Alpha;Man City;Sebastian;0;6;A
444;02/06;14:15;Tarde;Adriatic_League;Barcelona;Pascal;Bayern;Janis;6;1;H
445;02/06;14:15;Tarde;Adriatic_League;England;Matrix;Germany;Lucas;3;2;H
446;02/06;14:15;Tarde;Adriatic_League;Portugal;Arthur;Italy;Bruno;0;1;A
447;02/06;14:00;Tarde;Adriatic_League;Real Madrid;Alpha;Bayern;Janis;2;1;H
448;02/06;14:00;Tarde;Adriatic_League;Barcelona;Pascal;PSG;Iron;3;5;A
449;02/06;14:00;Tarde;Adriatic_League;Portugal;Arthur;France;Noah;3;3;D
450;02/06;14:00;Tarde;Adriatic_League;Germany;Lucas;Italy;Bruno;4;3;H
451;02/06;13:45;Tarde;Adriatic_League;Man City;Sebastian;PSG;Iron;2;6;A
452;02/06;13:45;Tarde;Adriatic_League;Barcelona;Pascal;Real Madrid;Alpha;3;1;H
453;02/06;13:45;Tarde;Adriatic_League;France;Noah;Italy;Bruno;5;2;H
454;02/06;13:45;Tarde;Adriatic_League;Portugal;Arthur;England;Matrix;2;5;A
455;02/06;13:30;Tarde;Adriatic_League;Bayern;Janis;PSG;Iron;1;3;A
456;02/06;13:30;Tarde;Adriatic_League;Barcelona;Pascal;Man City;Sebastian;4;0;H
457;02/06;13:30;Tarde;Adriatic_League;France;Noah;England;Matrix;3;4;A
458;02/06;13:30;Tarde;Adriatic_League;Germany;Lucas;Portugal;Arthur;2;3;A
459;02/06;13:15;Tarde;Adriatic_League;PSG;Iron;Real Madrid;Alpha;2;0;H
460;02/06;13:15;Tarde;Adriatic_League;Bayern;Janis;Man City;Sebastian;5;2;H
461;02/06;13:15;Tarde;Adriatic_League;Italy;Bruno;England;Matrix;3;2;H
462;02/06;13:15;Tarde;Adriatic_League;Germany;Lucas;France;Noah;2;6;A
463;02/06;13:00;Tarde;Adriatic_League;Italy;Bruno;Portugal;Arthur;2;2;D
464;02/06;12:45;Tarde;Adriatic_League;AC Milan;Spiderman;Juventus;Odin;1;0;H
465;02/06;12:45;Tarde;Adriatic_League;Lazio;Cleo;Napoli;Maradona;1;0;H
466;02/06;12:45;Tarde;Adriatic_League;France;Noah;Portugal;Arthur;3;3;D
467;02/06;12:45;Tarde;Adriatic_League;Italy;Bruno;Germany;Lucas;1;2;A
468;02/06;12:30;Tarde;Adriatic_League;AC Milan;Spiderman;Napoli;Maradona;5;2;H
469;02/06;12:30;Tarde;Adriatic_League;Inter;Walter;Juventus;Odin;0;4;A
470;02/06;12:30;Tarde;Adriatic_League;England;Matrix;Portugal;Arthur;1;4;A
471;02/06;12:30;Tarde;Adriatic_League;Italy;Bruno;France;Noah;2;2;D
472;02/06;12:15;Tarde;Adriatic_League;Napoli;Maradona;Juventus;Odin;1;4;A
473;02/06;12:15;Tarde;Adriatic_League;Inter;Walter;Lazio;Cleo;3;2;H
474;02/06;12:15;Tarde;Adriatic_League;Portugal;Arthur;Germany;Lucas;2;1;H
475;02/06;12:15;Tarde;Adriatic_League;England;Matrix;France;Noah;2;4;A
476;02/06;12:00;Tarde;Adriatic_League;Lazio;Cleo;Juventus;Odin;4;2;H
477;02/06;11:45;Manhã;Adriatic_League;Lazio;Cleo;AC Milan;Spiderman;1;3;A
478;02/06;11:45;Manhã;Adriatic_League;Napoli;Maradona;Inter;Walter;3;3;D
479;02/06;11:45;Manhã;Adriatic_League;Ukraine;Palas;Romania;Leonardo;5;2;H
480;02/06;11:45;Manhã;Adriatic_League;Scotland;Donatello;Hungary;Panther;1;2;A
481;02/06;11:30;Manhã;Adriatic_League;Napoli;Maradona;Lazio;Cleo;3;5;A
482;02/06;11:30;Manhã;Adriatic_League;Juventus;Odin;AC Milan;Spiderman;4;3;H
483;02/06;11:30;Manhã;Adriatic_League;Scotland;Donatello;Romania;Leonardo;4;2;H
484;02/06;11:30;Manhã;Adriatic_League;Czech Republic;VanGogh;Hungary;Panther;3;2;H
485;02/06;11:15;Manhã;Adriatic_League;Napoli;Maradona;AC Milan;Spiderman;3;2;H
486;02/06;11:15;Manhã;Adriatic_League;Juventus;Odin;Inter;Walter;2;3;A
487;02/06;11:15;Manhã;Adriatic_League;Czech Republic;VanGogh;Ukraine;Palas;1;3;A
488;02/06;11:15;Manhã;Adriatic_League;Romania;Leonardo;Hungary;Panther;4;1;H
489;02/06;11:00;Manhã;Adriatic_League;Lazio;Cleo;Inter;Walter;0;0;D
490;02/06;11:00;Manhã;Adriatic_League;Juventus;Odin;Napoli;Maradona;5;3;H
491;02/06;11:00;Manhã;Adriatic_League;Ukraine;Palas;Hungary;Panther;3;2;H
492;02/06;11:00;Manhã;Adriatic_League;Czech Republic;VanGogh;Scotland;Donatello;1;4;A
493;02/06;10:45;Manhã;Adriatic_League;Juventus;Odin;Lazio;Cleo;3;4;A
494;02/06;10:45;Manhã;Adriatic_League;AC Milan;Spiderman;Inter;Walter;4;2;H
495;02/06;10:45;Manhã;Adriatic_League;Ukraine;Palas;Scotland;Donatello;2;1;H
496;02/06;10:45;Manhã;Adriatic_League;Romania;Leonardo;Czech Republic;VanGogh;2;2;D
497;02/06;10:30;Manhã;Adriatic_League;Inter;Walter;Napoli;Maradona;3;2;H
498;02/06;10:30;Manhã;Adriatic_League;AC Milan;Spiderman;Lazio;Cleo;1;1;D
499;02/06;10:30;Manhã;Adriatic_League;Hungary;Panther;Scotland;Donatello;1;2;A
500;02/06;10:30;Manhã;Adriatic_League;Romania;Leonardo;Ukraine;Palas;1;0;H
501;02/06;10:15;Manhã;Adriatic_League;Barcelona;Spiderman;PSG;Odin;2;2;D
502;02/06;10:15;Manhã;Adriatic_League;Man City;Cleo;Bayern;Maradona;2;3;A
503;02/06;10:15;Manhã;Adriatic_League;Romania;Leonardo;Scotland;Donatello;0;4;A
504;02/06;10:15;Manhã;Adriatic_League;Hungary;Panther;Czech Republic;VanGogh;3;3;D
505;02/06;10:00;Manhã;Adriatic_League;Barcelona;Spiderman;Bayern;Maradona;2;0;H
506;02/06;10:00;Manhã;Adriatic_League;Real Madrid;Walter;PSG;Odin;5;5;D
507;02/06;10:00;Manhã;Adriatic_League;Ukraine;Palas;Czech Republic;VanGogh;6;3;H
508;02/06;10:00;Manhã;Adriatic_League;Hungary;Panther;Romania;Leonardo;5;1;H
509;02/06;09:45;Manhã;Adriatic_League;Real Madrid;Walter;Man City;Cleo;4;2;H
510;02/06;09:45;Manhã;Adriatic_League;Bayern;Maradona;PSG;Odin;2;4;A
511;02/06;09:45;Manhã;Adriatic_League;Scotland;Donatello;Czech Republic;VanGogh;4;2;H
512;02/06;09:45;Manhã;Adriatic_League;Hungary;Panther;Ukraine;Palas;2;3;A
513;02/06;09:30;Manhã;Adriatic_League;Real Madrid;Walter;Barcelona;Spiderman;1;5;A
514;02/06;09:30;Manhã;Adriatic_League;Man City;Cleo;PSG;Odin;0;2;A
515;02/06;09:30;Manhã;Adriatic_League;Czech Republic;VanGogh;Romania;Leonardo;3;2;H
516;02/06;09:30;Manhã;Adriatic_League;Scotland;Donatello;Ukraine;Palas;2;4;A
517;02/06;09:15;Manhã;Adriatic_League;Man City;Cleo;Barcelona;Spiderman;3;2;H
518;02/06;09:15;Manhã;Adriatic_League;Bayern;Maradona;Real Madrid;Walter;3;5;A
519;02/06;09:15;Manhã;Adriatic_League;Man Utd;Palas;Man City;Leonardo;3;0;H
520;02/06;09:15;Manhã;Adriatic_League;Arsenal;Donatello;Tottenham;Panther;2;3;A
521;02/06;09:00;Manhã;Adriatic_League;PSG;Odin;Barcelona;Spiderman;4;1;H
522;02/06;09:00;Manhã;Adriatic_League;Bayern;Maradona;Man City;Cleo;3;2;H
523;02/06;09:00;Manhã;Adriatic_League;Liverpool;VanGogh;Tottenham;Panther;2;2;D
524;02/06;09:00;Manhã;Adriatic_League;Arsenal;Donatello;Man City;Leonardo;5;1;H
525;02/06;08:45;Manhã;Adriatic_League;PSG;Odin;Real Madrid;Walter;6;3;H
526;02/06;08:45;Manhã;Adriatic_League;Bayern;Maradona;Barcelona;Spiderman;3;2;H
527;02/06;08:45;Manhã;Adriatic_League;Man City;Leonardo;Tottenham;Panther;2;5;A
528;02/06;08:45;Manhã;Adriatic_League;Liverpool;VanGogh;Man Utd;Palas;1;5;A
529;02/06;08:30;Manhã;Adriatic_League;Man City;Cleo;Real Madrid;Walter;2;4;A
530;02/06;08:30;Manhã;Adriatic_League;Man Utd;Palas;Tottenham;Panther;3;5;A
531;02/06;08:30;Manhã;Adriatic_League;Liverpool;VanGogh;Arsenal;Donatello;0;1;A
532;02/06;08:15;Manhã;Adriatic_League;PSG;Odin;Man City;Cleo;1;4;A
533;02/06;08:15;Manhã;Adriatic_League;Barcelona;Spiderman;Real Madrid;Walter;1;4;A
534;02/06;08:15;Manhã;Adriatic_League;Man City;Leonardo;Liverpool;VanGogh;3;2;H
535;02/06;08:15;Manhã;Adriatic_League;Man Utd;Palas;Arsenal;Donatello;4;2;H
536;02/06;08:00;Manhã;Adriatic_League;Real Madrid;Walter;Bayern;Maradona;4;2;H
537;02/06;08:00;Manhã;Adriatic_League;Barcelona;Spiderman;Man City;Cleo;1;2;A
538;02/06;08:00;Manhã;Adriatic_League;Tottenham;Panther;Arsenal;Donatello;4;2;H
539;02/06;08:00;Manhã;Adriatic_League;Man City;Leonardo;Man Utd;Palas;6;2;H
540;02/06;07:45;Manhã;Adriatic_League;Tottenham;Panther;Liverpool;VanGogh;3;0;H
541;02/06;07:45;Manhã;Adriatic_League;Man City;Leonardo;Arsenal;Donatello;2;2;D
542;02/06;07:30;Manhã;Adriatic_League;Tottenham;Panther;Man City;Leonardo;5;3;H
543;02/06;07:30;Manhã;Adriatic_League;Man Utd;Palas;Liverpool;VanGogh;1;2;A
544;02/06;07:15;Manhã;Adriatic_League;Italy;Cleo;Portugal;Maradona;3;4;A
545;02/06;07:15;Manhã;Adriatic_League;Germany;Spiderman;England;Odin;5;1;H
546;02/06;07:15;Manhã;Adriatic_League;Arsenal;Donatello;Liverpool;VanGogh;2;0;H
547;02/06;07:15;Manhã;Adriatic_League;Tottenham;Panther;Man Utd;Palas;3;1;H
548;02/06;07:00;Manhã;Adriatic_League;Germany;Spiderman;Portugal;Maradona;2;4;A
549;02/06;07:00;Manhã;Adriatic_League;Liverpool;VanGogh;Man City;Leonardo;3;4;A
550;02/06;07:00;Manhã;Adriatic_League;Arsenal;Donatello;Man Utd;Palas;2;0;H
551;02/06;06:45;Manhã;Adriatic_League;Portugal;Maradona;England;Odin;2;1;H
552;02/06;06:45;Manhã;Adriatic_League;Argentina;Walter;Italy;Cleo;2;2;D
553;02/06;06:30;Manhã;Adriatic_League;Argentina;Walter;Germany;Spiderman;0;3;A
554;02/06;06:30;Manhã;Adriatic_League;Italy;Cleo;England;Odin;4;6;A
555;02/06;06:15;Manhã;Adriatic_League;Portugal;Maradona;Argentina;Walter;4;3;H
556;02/06;06:15;Manhã;Adriatic_League;Italy;Cleo;Germany;Spiderman;0;1;A
557;02/06;06:15;Manhã;Adriatic_League;Bayern;Palas;PSG;Leonardo;1;2;A
558;02/06;06:15;Manhã;Adriatic_League;Barcelona;Donatello;Man City;Panther;5;1;H
559;02/06;06:00;Manhã;Adriatic_League;Portugal;Maradona;Italy;Cleo;0;2;A
560;02/06;06:00;Manhã;Adriatic_League;England;Odin;Germany;Spiderman;1;1;D
561;02/06;06:00;Manhã;Adriatic_League;Real Madrid;VanGogh;Man City;Panther;1;3;A
562;02/06;06:00;Manhã;Adriatic_League;Barcelona;Donatello;PSG;Leonardo;6;3;H
563;02/06;05:45;Madrugada;Adriatic_League;Portugal;Maradona;Germany;Spiderman;2;0;H
564;02/06;05:45;Madrugada;Adriatic_League;England;Odin;Argentina;Walter;4;3;H
565;02/06;05:45;Madrugada;Adriatic_League;PSG;Leonardo;Man City;Panther;2;4;A
566;02/06;05:45;Madrugada;Adriatic_League;Real Madrid;VanGogh;Bayern;Palas;3;3;D
567;02/06;05:30;Madrugada;Adriatic_League;England;Odin;Portugal;Maradona;2;3;A
568;02/06;05:30;Madrugada;Adriatic_League;Italy;Cleo;Argentina;Walter;3;2;H
569;02/06;05:30;Madrugada;Adriatic_League;Real Madrid;VanGogh;Barcelona;Donatello;1;3;A
570;02/06;05:30;Madrugada;Adriatic_League;Bayern;Palas;Man City;Panther;2;1;H
